Transaction Name,Funding Type,Funding Stage,Money Raised,Announced Date,Organization Name,Organization Description,Organization Industries,Diversity Spotlight,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors
Seed Round - Wahi nutrition,Seed,Seed,"$1,215,342","Nov 9, 2018",Wahi nutrition,Wahi nutrition is operates in stealth mode.,"Food and Beverage, Health Care, Information Technology",—,"Eden Prairie, Minnesota, United States, North America",,,"$1,215,342",Seed,1,—,—
Seed Round - SunRhize Foods,Seed,Seed,"$230,000","Oct 11, 2018",SunRhize Foods,SunRhize Foods is forging an evolution in industrial tempeh production and product design.,"Food and Beverage, Food Processing",—,"Windsor, California, United States, North America",www.sunrhizefoods.com,,"$230,000",Seed,1,—,—
Seed Round - Omelas,Seed,Seed,"$350,000","Nov 2, 2018",Omelas,Omelas exposes authoritarian influence online,"Analytics, National Security, Software","Women Founded, Women Led","Washington, District of Columbia, United States, North America",www.omelas.io,,"$1,100,000",Seed,2,Ripple Ventures,1
Pre Seed Round - Solid Number,Pre-Seed,Seed,"$650,000","Sep 18, 2018",Solid Number,Solid# is a payments company that is specialized in real time employee disbursements.,"Debit Cards, FinTech, Payments, Software",—,"Lehi, Utah, United States, North America",solidnumber.com,,"$650,000",Seed,1,—,—
Seed Round - Trust Stamp,Seed,Seed,"$3,000,000","Sep 25, 2018",Trust Stamp,"Trust Stamp is a developer of AI-powered software that provides identity verification, cybersecurity, biometrics, cryptography, and fintech.","Artificial Intelligence, Biometrics, Fraud Detection, Identity Management, InsurTech, Machine Learning, Transaction Processing",—,"Atlanta, Georgia, United States, North America",www.truststamp.ai,,"$31,013,000",IPO,20,—,1
Seed Round - Pattern89,Seed,Seed,"$3,500,000","Oct 22, 2018",Pattern89,Pattern89 is a marketing platform for social media ads to help brands discover the ad elements that most impact paid social performance.,"Advertising, Artificial Intelligence, Digital Marketing, Internet",—,"Indianapolis, Indiana, United States, North America",www.pattern89.com/,,"$7,845,000",M&A,3,F&M Investments,7
Seed Round - SportsThread,Seed,Seed,"$105,000","Oct 8, 2018",SportsThread,"Sports Thread offers a social media-based, self-promotion, and educational platform for high school athletes.","Communities, Social Media, Sports",—,"Denver, Colorado, United States, North America",sportsthread.com/,,"$817,500",Seed,4,—,—
Seed Round - Leena AI,Seed,Seed,"$2,000,000","Sep 19, 2018",Leena AI,Leena AI offers a human resource management platform that transforms employee experience with conversational AI.,"Artificial Intelligence, Human Resources, Information Technology, Virtual Assistant",—,"New York, New York, United States, North America",www.leena.ai/,,"$40,000,000",Early Stage Venture,5,—,4
Seed Round - Virtual Trauma Solutions,Seed,Seed,"$50,000","Sep 19, 2018",Virtual Trauma Solutions,Virtual Trauma Solutions is a technology company.,Information Technology,—,"Annapolis, Maryland, United States, North America",,,"$50,000",Seed,1,—,—
Seed Round - Abacus Insights,Seed,Seed,"$5,900,000","Sep 30, 2018",Abacus Insights,Abacus Insights offers a data management solution to help healthcare providers improve costs and member outcomes for customers.,"Analytics, Big Data, Data Integration, Health Care, SaaS",—,"Boston, Massachusetts, United States, North America",abacusinsights.com,,"$81,600,000",Late Stage Venture,4,Assurance Capital,3
Seed Round - CELLAR,Seed,Seed,"$1,000,000","Oct 18, 2018",CELLAR,"Through cinematic TV storytelling, Cellar is the agent of discovery and affinity for the best and most interesting winemakers in the world.","Content, E-Commerce, TV, TV Production, Wine And Spirits",—,"El Segundo, California, United States, North America",cellar.media,,"$1,000,000",Seed,2,—,—
Pre Seed Round - Mobot,Pre-Seed,Seed,"$100,000","Sep 25, 2018",Mobot,Mobot is a QA-as-a-service platform using real mechanical robots to automate testing on real mobile devices.,"B2B, Developer Tools, Mobile Apps, Quality Assurance, Robotics, Software","East Asian Founded, East Asian Led, Women Founded, Women Led","New York, New York, United States, North America",mobot.io/,,"$17,750,000",Early Stage Venture,5,—,2
Seed Round - Dream City Music,Seed,Seed,"$100,000","Sep 13, 2018",Dream City Music,Dream City Music connects couples planning their weddings with local string musicians and assists with wedding planning.,"Music, Wedding",—,"Milwaukee, Wisconsin, United States, North America",dreamcitymusic.com,,"$100,000",Seed,1,—,—
Seed Round - Traction Technology Partners,Seed,Seed,"$875,000","Nov 9, 2018",Traction Technology Partners,Traction is a SaaS platform that automates the discovery and evaluation of emerging technologies across the enterprise.,"Collaboration, CRM, Enterprise, Information Technology, Innovation Management, Project Management, SaaS, Software",—,"New York, New York, United States, North America",www.tractiontechnology.com/,,"$1,375,000",Seed,3,—,—
Seed Round - AVVAY,Seed,Seed,"$1,000,000","Sep 13, 2018",AVVAY,AVVAY is a nationwide location scouting company used to book the best film and photo locations.,"Content Creators, Rental Property",—,"Franklin, Tennessee, United States, North America",www.avvay.com/,,"$1,285,000",Seed,3,Zero G Capital,4
Seed Round - HeyTutor,Seed,Seed,"$150,000","Sep 14, 2018",HeyTutor,"HeyTutor is an online platform that allows students, tutors, and agencies to connect in real-time.","E-Learning, EdTech, Education, Online Portals, Tutoring",—,"Beverly Hills, California, United States, North America",www.heytutor.com,,"$3,150,000",Seed,3,ScOp Venture Capital,1
Seed Round - OROS,Seed,Seed,"$5,000,000","Oct 4, 2018",OROS,OROS is an insulative technology company that produces a range of aerogel-insulated outdoor winter jackets.,"Fashion, Lifestyle, Wearables",—,"Cincinnati, Ohio, United States, North America",www.orosapparel.com,,"$27,260,628",—,12,"Listen, NCT Ventures",8
Seed Round - Speed System Golf,Seed,Seed,"$180,000","Oct 30, 2018",Speed System Golf,Speed System Golf is operatres in stealth mode.,Sports,—,"Hayward, California, United States, North America",,,"$180,000",Seed,1,—,—
Seed Round - LeaderBits.io,Seed,Seed,"$500,000","Oct 13, 2018",LeaderBits.io,"Scalable, Action-based leadership and professional development. We are disrupting an old 14B Leadership Development Market.","Artificial Intelligence, B2B, Mobile, Software",—,"Bradenton, Florida, United States, North America",LeaderBits.io,,"$560,000",Seed,2,Florida Funders,1
Seed Round - Kojo,Seed,Seed,"$4,160,000","Oct 12, 2018",Kojo,Kojo is a materials procurement platform for trade and self-perform general contractors.,"Commercial, Construction, Logistics, Procurement, SaaS, Software, Supply Chain Management","Women Founded, Women Led","San Francisco, California, United States, North America",www.usekojo.com,,"$83,620,000",Late Stage Venture,4,—,9
Seed Round - Hifinite Health,Seed,Seed,"$500,000","Oct 5, 2018",Hifinite Health,"A Full Stack Digital Healthcare and Telehealth Solution that Empowers Providers to Engage, Consult, Educate, and Remotely Monitor Patients","Health Care, Information Technology, Internet, Mobile, Software",—,"San Diego, California, United States, North America",www.hifinite.com,,"$2,050,000",Seed,6,—,—
Seed Round - EVUS,Seed,Seed,"$100,000","Oct 18, 2018",EVUS,"Evus develops a permanent magnet induction heating and antifouling device, to solve industrial biofouling and corrosion-related problems.",—,—,"Las Cruces, New Mexico, United States, North America",www.evusinc.com,,"$700,000",Seed,3,Arrowhead Innovation Fund,1
Seed Round - nēdl (as in 'the needle in the haystack'),Seed,Seed,"$1,000,000","Oct 17, 2018",nēdl (as in 'the needle in the haystack'),"The first company in the world to provide searchable transcriptions of live audio broadcasts. Discovery, creation, & monetization platform.",Apps,"Black / African American Founded, Black / African American Led","Santa Monica, California, United States, North America",home.nedl.com,,"$1,000,000",Seed,6,—,1
Pre Seed Round - FAVR,Pre-Seed,Seed,"$2,000","Nov 11, 2018",FAVR,"An on-demand p2p platform that allows users to request jobs at their own price,","Home Services, Marketplace, Mobile, Peer to Peer, Service Industry, Sharing Economy",—,"Rochester, Minnesota, United States, North America",askfavr.com/favr-pwa,,"$2,000",Seed,1,—,—
Seed Round - Sudden Coffee,Seed,Seed,"$1,700,000","Oct 30, 2018",Sudden Coffee,Sudden Coffee is an online site that sells vials of custom instant coffee for their many customers.,"Coffee, E-Commerce, Food and Beverage",—,"San Francisco, California, United States, North America",www.suddencoffee.com,,"$5,020,000",Seed,4,—,2
Pre Seed Round - Sixpence Crowdfunding,Pre-Seed,Seed,"$100,000","Nov 1, 2018",Sixpence Crowdfunding,Fundraising platform/app where donors can support a campaign or organization through roundups to the nearest dollar on their daily purchases,"Crowdfunding, FinTech, Funding Platform, Internet",—,"Boston, Massachusetts, United States, North America",sixpenceapp.com/,,"$100,000",—,3,—,—
Seed Round - Filtricine,Seed,Seed,"$5,000,000","Oct 29, 2018",Filtricine,Filtricine provides new solution to cancer care via Targeted Nutrients Deprivation.,"Biotechnology, Health Care, Life Science, Medical","East Asian Founded, East Asian Led, Women Founded","Santa Clara, California, United States, North America",www.filtricine.com,,"$5,250,000",Seed,6,True Ventures,6
Seed Round - Fan Media Network,Seed,Seed,"$750,000","Sep 20, 2018",Fan Media Network,Fan Media Network covers trending sports news and teams on their phones with videos.,"Social Network, Social News, Sports",—,"Dallas, Texas, United States, North America",fanmedianetwork.com,,"$1,145,358",Seed,2,—,—
Seed Round - KapitalWise,Seed,Seed,"$400,000","Sep 17, 2018",KapitalWise,Kapitalwise no-code platform automates customer engagement by connecting internal data and insights with customer-facing apps and contents.,"Analytics, Artificial Intelligence, Banking, Finance, FinTech, Predictive Analytics, Software","South Asian Founded, Women Led","New York, New York, United States, North America",www.kapitalwise.com,,"$844,392",—,6,—,3
Seed Round - LikeMinds,Seed,Seed,"$5,222,671","Sep 20, 2018",LikeMinds,"LikeMinds is a biotech company that develops Neupro, a transdermal movement disorder drug for Parkinson’s and Restless Legs Syndrome.","Biopharma, Biotechnology, Health Care",—,"Boston, Massachusetts, United States, North America",likeminds.com,,"$6,368,713",Seed,2,—,—
Seed Round - Starform,Seed,Seed,"$350,000","Oct 1, 2018",Starform,Starform was started by industry veterans with the goal of changing the way people play games together.,"Gaming, Venture Capital, Video Games",—,"Seattle, Washington, United States, North America",starform.co/,,"$6,600,000",Seed,4,—,—
Seed Round - Hypersonix,Seed,Seed,"$3,600,000","Oct 1, 2018",Hypersonix,Hypersonix helps ecommerce companies drive profitable revenue growth by providing a system of actionable intelligence.,"Artificial Intelligence, B2B, E-Commerce, Machine Learning, SaaS, Sales Automation",—,"San Jose, California, United States, North America",www.hypersonix.ai,,"$50,100,000",Early Stage Venture,3,Happiness Ventures,8
Pre Seed Round - Upside Health,Pre-Seed,Seed,"$50,000","Sep 24, 2018",Upside Health,"At Upside Health, we’re transforming the way chronic pain is assessed and treated.","Health Care, Software, Wellness","Women Founded, Women Led","South Orange, New Jersey, United States, North America",upside.health,,"$635,000",Seed,9,—,—
Seed Round - FREY,Seed,Seed,"$2,400,000","Sep 28, 2018",FREY,FREY is a clothing care start-up created with the lofty objective of transforming the laundry industry.,"Brand Marketing, Consumer Goods, Fashion, Laundry and Dry-cleaning, Men's",—,"San Francisco, California, United States, North America",frey.com/,,"$5,843,714",—,4,Y Combinator,9
Seed Round - Opencasa.com,Seed,Seed,"$1,200,000","Oct 8, 2018",Opencasa.com,Opencasa is a proptech company that provides its investors with targeted access to the $3.5+ trillion U.S. single-family rental (SFR) market,"Financial Services, FinTech, Information Technology, Real Estate, Rental Property",Hispanic / Latine Founded,"Miami, Florida, United States, North America",www.opencasa.com/,,"$15,700,000",Seed,2,Manutara Ventures,1
Seed Round - Leadza,Seed,Seed,"$300,000","Nov 1, 2018",Leadza,a self-service platform for Facebook advertisers which provides optimization techniques and virtual assistance.,"Advertising, Marketing Automation",Women Founded,"San Francisco, California, United States, North America",leadza.ai/,,"$529,921",Seed,3,—,2
Pre Seed Round - DocStation,Pre-Seed,Seed,"$330,000","Nov 1, 2018",DocStation,DocStation is a cloud-based care platform ushering in a new era of value-based healthcare.,"Electronic Health Record (EHR), Health Care, Health Insurance, Pharmaceutical, Software",—,"Austin, Texas, United States, North America",www.docstation.co/,,"$3,430,000",Seed,2,"Right Side Capital Management, Techstars",2
Seed Round - Everhire,Seed,Seed,"$25,000","Nov 9, 2018",Everhire,Everhire is making professional recruiting more accessible to tech companies.,"Consulting, Human Resources, Information Technology, Recruiting, Software",—,"Silver Spring, Maryland, United States, North America",www.everhire.com,,"$50,000",Seed,2,—,1
Seed Round - Squad,Seed,Seed,"$3,100,000","Sep 15, 2018",Squad,Squad is the intimate voice-only social experience.,"Information Technology, Mobile Apps, Professional Networking, Social, Software","Black / African American Founded, Black / African American Led, Women Founded, Women Led","New York, New York, United States, North America",www.withyoursquad.com/,,"$3,100,000",—,2,Harrison Metal,4
Seed Round - Flow Healthcare,Seed,Seed,"$614,451","Nov 1, 2018",Flow Healthcare,Flow Healthcare streamlines the process of onboarding and managing healthcare employees while reducing cost and improving quality.,"Health Care, Medical",—,"Madison, Wisconsin, United States, North America",www.flowhealthcare.com,,"$614,451",Seed,1,—,—
Seed Round - QualSights,Seed,Seed,"$875,000","Oct 31, 2018",QualSights,QualSights is an immersive insights platform that empowers companies to generate authentic insights from consumers anywhere in the world.,"Analytics, Artificial Intelligence, B2B, Computer, Internet of Things, Market Research, Mobile, SaaS, Software, Video",South Asian Founded,"Chicago, Illinois, United States, North America",www.qualsights.com,,"$11,240,000",Early Stage Venture,10,—,—
Seed Round - Valyant AI,Seed,Seed,"$2,150,000","Oct 30, 2018",Valyant AI,"Valyant AI develops a proprietary conversational AI platform for the restaurant, retail, and service-based industries.","Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Restaurants",—,"Denver, Colorado, United States, North America",www.valyant.ai/,,"$16,999,986",Seed,8,—,—
Pre Seed Round - Immersed,Pre-Seed,Seed,"$265,000","Oct 1, 2018",Immersed,We immerse distributed teams into the same VR workplace to maximize productivity.,"Developer Platform, Information Technology, Software, Virtual Reality",—,"Austin, Texas, United States, North America",immersed.com,,"$12,075,000",—,8,Sovereign’s Capital,2
Pre Seed Round - Pablito,Pre-Seed,Seed,"$70,000","Nov 1, 2018",Pablito,"Shuttle Service and Software for Businesses, Institutions, and Municipalities.","Information Technology, Mobile Apps, Software, Transportation",—,"Los Angeles, California, United States, North America",www.pablito.com,,"$395,000",Seed,3,—,—
Seed Round - Spark Grills,Seed,Seed,"$6,659,998","Sep 28, 2018",Spark Grills,"Spark Grills features proprietary wood and charcoal Briq system, loading and quick ignition in simple, seamless, and mess-free.","Catering, Consumer Goods, Cooking",—,"Boulder, Colorado, United States, North America",www.sparkgrills.com/,,"$19,274,085",—,7,—,5
Seed Round - USRC South York,Seed,Seed,"$688,000","Nov 2, 2018",USRC South York,USRC South York is a health care comapny.,"Health Care, Medical",—,"Plano, Texas, United States, North America",www.usrenalcare.com/,,"$688,000",Seed,1,—,—
Seed Round - Akelos,Seed,Seed,"$295,000","Oct 23, 2018",Akelos,Akelos is a biopharmaceutical company that focuses on the translation of innovative science into treatment.,"Biopharma, Biotechnology, Health Care, Pharmaceutical",—,"New York, New York, United States, North America",www.akelosinc.com/,,"$2,052,406",Seed,2,—,—
Seed Round - Aatru Medical,Seed,Seed,"$320,000","Oct 15, 2018",Aatru Medical,Aatru Medical develops healthcare platform intended to help the treatment of wounds and damaged skin.,"Health Care, Medical, Medical Device, Therapeutics",—,"Cleveland, Ohio, United States, North America",www.aatru.com/,,"$420,000",Late Stage Venture,3,—,—
Seed Round - Valiant DTX,Seed,Seed,"$500,000","Nov 5, 2018",Valiant DTX,Valiant DTX is health care company.,"Health Care, Medical",—,"Denver, Colorado, United States, North America",,,"$500,000",Seed,1,—,—
Seed Round - Auctus Biologics,Seed,Seed,"$1,500,000","Sep 24, 2018",Auctus Biologics,Auctus Biologics is a biotechnology company that develops antibody mimetics for therapeutic and diagnostic applications.,"Biotechnology, Medical",—,"Lafayette, Louisiana, United States, North America",auctusbiologics.com,,"$1,728,697",Seed,2,—,2
Seed Round - Vine Medical,Seed,Seed,"$350,000","Nov 12, 2018",Vine Medical,Vine Medical is a health care company.,"Health Care, Medical",—,"Saint George, Utah, United States, North America",,,"$350,000",Seed,1,—,—
Seed Round - Stringr,Seed,Seed,"$1,000,000","Oct 8, 2018",Stringr,Stringr is a remote video newsgathering and SaaS production platform for broadcast and online journalism.,"Broadcasting, Digital Media, News, SaaS, Software, Video, Video Editing, Video Streaming","Women Founded, Women Led","New York, New York, United States, North America",www.stringr.com,,"$10,050,000",Seed,5,—,5
Seed Round - Vana,Seed,Seed,"$2,500,000","Nov 1, 2018",Vana,Leading recommendation engine and compliant marketing platform for the legal cannabis and CBD industry,"Advertising, Cannabis, Digital Marketing, Digital Media, E-Commerce, Internet, Media and Entertainment, Mobile Apps, SaaS, Software",—,"Los Angeles, California, United States, North America",www.govana.com,,"$7,700,000",Early Stage Venture,3,—,—
Seed Round - D Plug Software,Seed,Seed,"$250,000","Sep 21, 2018",D Plug Software,D Plug Software is a technology company.,"Information Technology, Software, Virtual Reality",—,"Miami, Florida, United States, North America",www.dplugsoftware.com,,"$250,000",Seed,1,—,—
Seed Round - Kinetik,Seed,Seed,"$500,000","Nov 1, 2018",Kinetik,"At Kinetik, we are reimagining the way Non-Emergency Medical Transportation (NEMT) works.","Health Care, Medical, Software",—,"Long Island City, New York, United States, North America",kinetik.care/,,"$20,100,000",Seed,4,—,—
Seed Round - Chalkline,Seed,Seed,"$1,300,000","Nov 10, 2018",Chalkline,B2B SAAS Customer Acquisition + Retention Platform for iGaming and Sports Betting,"Analytics, Gambling, Gaming, Media and Entertainment, SaaS, Sports",—,"Nashville, Tennessee, United States, North America",www.chalklinesports.com/,,"$4,000,000",Early Stage Venture,2,—,—
"Pre Seed Round - Addinex Technologies, Inc.",Pre-Seed,Seed,"$280,000","Oct 29, 2018","Addinex Technologies, Inc.",Platform for Preventing Prescription Drug Misuse & Addiction,"Health Care, Medical, Medical Device",—,"New York, New York, United States, North America",www.addinextech.com/,,"$1,090,000",Seed,3,—,—
Pre Seed Round - MEND,Pre-Seed,Seed,"$430,000","Nov 1, 2018",MEND,MEND is a life sciences company that focuses on clinical nutrition and medical foods.,"Biotechnology, Health Care, Life Science, Nutraceutical",Women Founded,"New York, New York, United States, North America",mend.me,,"$29,635,840",Early Stage Venture,6,—,—
Seed Round - Edge,Seed,Seed,"$350,000","Oct 19, 2018",Edge,"Edge is a complete self custody solution that allows users to buy, sell, and trade cryptocurrencies.","Blockchain, Cloud Security, Cryptocurrency, FinTech, Mobile Apps, Security, Software",—,"San Diego, California, United States, North America",edge.app/,,"$2,466,000",Seed,6,"BitMEX, Fenbushi Capital",2
Seed Round - Happy Day Brands,Seed,Seed,"$750,000","Nov 6, 2018",Happy Day Brands,"Happy Day Brands is an innovative social business that produces organic coffee, chocolate & superfood& that transform lives.",Food and Beverage,—,"Boise, Idaho, United States, North America",www.happydaybrands.com/,,"$750,000",Seed,1,—,—
Seed Round - Urban Mining International,Seed,Seed,"$817,302","Oct 2, 2018",Urban Mining International,Urban Mining International offers cost-effective and ESG friendly recovery of precious metals from E-waste.,—,—,"Raleigh, North Carolina, United States, North America",www.urbanminingintl.com/,,"$1,413,802",—,3,—,—
Seed Round - Alaska National,Seed,Seed,"$808,336","Oct 5, 2018",Alaska National,Alaska National Insurance is a commercial insurance company that provides commercial insurance products.,"Commercial Insurance, Finance, Insurance",—,"Anchorage, Alaska, United States, North America",www.alaskanational.com/,,"$4,542,914",M&A,5,—,—
Seed Round - Punch,Seed,Seed,"$250,000","Oct 10, 2018",Punch,"Hollywood-fueled, meme-able video creation templates for TikTok & Instagram","Apps, Augmented Reality, Content, Content Creators, Social Media",—,"Los Angeles, California, United States, North America",www.trypunch.com/,,"$250,000",Seed,1,—,—
"Pre Seed Round - Unibui, Inc.",Pre-Seed,Seed,"$135,000","Oct 1, 2018","Unibui, Inc.",Unibui is a seed stage mobile map based incentives and jobs marketplace for students.,"College Recruiting, Communities, E-Commerce, Lifestyle, Local Business, Location Based Services, Marketplace",—,"San Jose, California, United States, North America",unibui.com/,,"$245,000",Seed,2,—,—
Seed Round - Eat Me,Seed,Seed,"$50,000","Nov 1, 2018",Eat Me,Eat Me creates superior dairy and non-dairy ice cream.,"Consumer Goods, Food and Beverage, Food Processing, Grocery",Women Founded,"Rochester, New York, United States, North America",www.eatmeicecream.com/,,"$420,000",Seed,4,Launch NY,1
Pre Seed Round - Parknav,Pre-Seed,Seed,"$800,000","Oct 1, 2018",Parknav,Parknav is an AI SaaS platform for realtime and predictive parking and Smartcity data,"Analytics, Artificial Intelligence, Automotive, Internet of Things, Mobile, Navigation, Parking, SaaS, Smart Cities, Telecommunications",—,"San Francisco, California, United States, North America",parknav.com,,"$3,295,000",—,11,Village Global,1
Seed Round - LeadScorz,Seed,Seed,"$764,000","Sep 21, 2018",LeadScorz,LeadScorz is a software development company providing cloud services that empower marketers.,"Cloud Data Services, Computer, Software",—,"Seattle, Washington, United States, North America",www.leadscorz.com/,,"$6,364,000",Early Stage Venture,3,Puget Sound Venture Club,1
Seed Round - Promethium,Seed,Seed,"$2,500,000","Oct 22, 2018",Promethium,"Augmented data management provider combines natural language processing and automated data prep for true, AI-driven self-service analytics.","Analytics, Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Software",—,"Menlo Park, California, United States, North America",www.pm61data.com/,,"$34,500,000",Early Stage Venture,3,Zetta Venture Partners,3
Pre Seed Round - UNITED ROBOTIC SYSTEMS by BRICK + MORTAR Company,Pre-Seed,Seed,"$100,000","Nov 1, 2018",UNITED ROBOTIC SYSTEMS by BRICK + MORTAR Company,"Technology, Manufacturing, Robotics, Material science, Software","Advanced Materials, Manufacturing, Robotics, Software",—,"Pompano Beach, Florida, United States, North America",brickandmotorcompany.com,,"$7,146,000",Seed,7,—,—
Seed Round - Florida Homeowner Solutions,Seed,Seed,"$2,000,000","Nov 1, 2018",Florida Homeowner Solutions,Investing In Real Estate Foreclosures Leveraging Flawed Notes To Create An Equitable Position,Real Estate Investment,—,"Boca Raton, Florida, United States, North America",floridahomeownersolutions.com/,,"$2,000,000",Seed,1,Brian Benjamin,1
Pre Seed Round - Sonr,Pre-Seed,Seed,"$120,000","Oct 1, 2018",Sonr,"The world’s smallest underwater radio helps a coach to guide swimmers while they’re in the water, and get better results.",Sporting Goods,—,"New York, New York, United States, North America",www.sonr.pro/,,"$410,000",Seed,3,—,1
Seed Round - Drone Amplified,Seed,Seed,"$600,000","Nov 2, 2018",Drone Amplified,"IGNIS from Drone Amplified is the innovation that makes fire management technology safer and more affordable for land owners,.","Chemical, Information Technology",—,"Lincoln, Nebraska, United States, North America",droneamplified.com/,,"$2,308,675",Seed,4,Invest Nebraska,1
Seed Round - Kinetic,Seed,Seed,"$4,500,000","Oct 30, 2018",Kinetic,Kinetic creates wearable technology for the connected workforce.,"Analytics, Information Technology, Internet of Things, Sensor, Software, Wearables",—,"New York, New York, United States, North America",www.wearkinetic.com,,"$19,388,917",Early Stage Venture,9,"Crosslink Capital, Primary Venture Partners",2
Pre Seed Round - Pawlytics,Pre-Seed,Seed,"$20,000","Nov 7, 2018",Pawlytics,Pawlytics is a developer of animal rescue software for animal welfare organizations.,"Apps, Information Technology, Mobile Apps, Pet, Software","Women Founded, Women Led","Lincoln, Nebraska, United States, North America",pawlytics.com/,,"$520,000",Seed,3,Invest Nebraska,2
Seed Round - Careerlist,Seed,Seed,"$450,000","Oct 1, 2018",Careerlist,Careerlist is on a mission to open doors for the world's most remarkable talent.,"Career Planning, Human Resources, Professional Services",—,"New York, New York, United States, North America",www.careerlist.com,,"$4,150,000",Seed,2,—,—
Seed Round - Benja Commerce Platform,Seed,Seed,"$700,000","Nov 1, 2018",Benja Commerce Platform,Benja is an information technology company that offers an online-based marketplace for branded products.,"Advertising, Apps, E-Commerce, Marketplace, Mobile",Women Founded,"San Francisco, California, United States, North America",benja.co,,"$1,520,750",Seed,8,—,—
Seed Round - VideoKen,Seed,Seed,"$930,000","Oct 22, 2018",VideoKen,VideoKen’s AI-based Video Interactivity solution,"Analytics, Artificial Intelligence, Education, Internet, Machine Learning, Social",—,"Princeton, New Jersey, United States, North America",www.videoken.com,,"$1,930,000",Seed,2,"SRI Capital, Touchstone Equities",4
Seed Round - Cubcoats,Seed,Seed,"$4,850,000","Nov 2, 2018",Cubcoats,"Cubcoats is a venture-backed, startup creating one-of-a-kind, 2-in-1 products that kids love.",Fashion,—,"Los Angeles, California, United States, North America",cubcoats.com/,,"$4,850,000",Seed,1,—,8
Seed Round - GiftAMeal,Seed,Seed,"$165,000","Oct 24, 2018",GiftAMeal,GiftAMeal is a charitable marketing program for restaurants.,"Android, Cause Marketing, iOS, Marketing, Mobile, Mobile Apps, Restaurants, Social Entrepreneurship, Social Impact",—,"St Louis, Missouri, United States, North America",www.giftameal.com,,"$794,000",Seed,5,—,—
Seed Round - The Minte,Seed,Seed,"$2,250,000","Oct 17, 2018",The Minte,The Minte offers hotel-style housekeeping services.,"Home Services, Hospitality, Laundry and Dry-cleaning","Women Founded, Women Led","Chicago, Illinois, United States, North America",www.theminte.com/,,"$4,550,000",M&A,3,Dundee Venture Capital,12
Seed Round - Drivetime,Seed,Seed,"$4,000,000","Nov 7, 2018",Drivetime,Drivetime provides an online platform designed to help users play games while they drive.,"Apps, Audio, Automotive, Casual Games, Consumer Software, Gaming, Information Technology, Media and Entertainment, Software, Video Games",—,"San Francisco, California, United States, North America",drive.fm,,"$15,000,000",Early Stage Venture,2,—,19
Seed Round - ThePerfectV,Seed,Seed,"$100,000","Nov 6, 2018",ThePerfectV,"The Perfect V is a luxury product line for skincare, formulated to rejuvenate, enhance, and beautify users.","Beauty, Health Care, Women's","Women Founded, Women Led","Boston, Massachusetts, United States, North America",theperfectv.com,,"$199,000",M&A,2,—,—
Seed Round - Vertoe,Seed,Seed,"$1,850,000","Oct 18, 2018",Vertoe,"Vertoe is on-demand short term storage provider, so you can store your stuff instantly anywhere, anytime",Self-Storage,Women Founded,"New York, New York, United States, North America",vertoe.com,,"$3,970,000",Seed,3,Ingwe Capital,4
Seed Round - Sana Benefits,Seed,Seed,"$2,359,000","Sep 25, 2018",Sana Benefits,Sana Benefits provides insurance health plans for small and medium businesses or individuals.,"Employee Benefits, Health Care, Insurance",—,"Austin, Texas, United States, North America",www.sanabenefits.com/,,"$106,759,000",Early Stage Venture,5,—,—
Seed Round - Vara Safety,Seed,Seed,"$750,000","Oct 11, 2018",Vara Safety,Vara Safety is a technology company focused on advanced biometric access,"Biometrics, Mechanical Engineering, Public Safety, Security, Software Engineering, Sporting Goods",Women Founded,"Troy, New York, United States, North America",www.varasafety.com/,,"$2,000,000",Early Stage Venture,3,—,—
Seed Round - Perfect Price,Seed,Seed,"$5,800,000","Oct 9, 2018",Perfect Price,Perfect Price provides AI-based price optimization,"Analytics, Artificial Intelligence, Big Data, Software",—,"Oakland, California, United States, North America",perfectprice.com,,"$5,800,000",Seed,2,—,15
Seed Round - Hydrant,Seed,Seed,"$1,700,000","Nov 1, 2018",Hydrant,"Hydrant is a wellness brand company providing a balanced mix of electrolytes, minerals, and vitamins.","Fitness, Food and Beverage, Health Care, Wellness",—,"New York, New York, United States, North America",www.drinkhydrant.com,,"$23,900,000",—,4,—,10
Pre Seed Round - Plantible Foods,Pre-Seed,Seed,"$300,000","Sep 15, 2018",Plantible Foods,Plantible Foods is a B2B food technology company with the goal to develop the most functional and applicable plant-based protein.,"Food Processing, Nutrition",—,"San Marcos, California, United States, North America",www.plantiblefoods.com/,,"$26,400,000",Early Stage Venture,3,Unshackled Ventures,1
Pre Seed Round - WhatsFix,Pre-Seed,Seed,"$250,000","Nov 5, 2018",WhatsFix,WhatsFix is an on demand Service Marketplace that connects verified local service providers with households and businesses.,Marketplace,—,"Philadelphia, Pennsylvania, United States, North America",www.whatsfix.com,,"$250,000",Seed,1,—,—
Seed Round - AVOCADO,Seed,Seed,"$550,000","Oct 1, 2018",AVOCADO,AVOCADO marketplace enables consumers to shop their favorite speciality groceries online.,"Consumer, E-Commerce, Grocery, Marketplace, Predictive Analytics, Retail, Shopping, Software",Women Founded,"Santa Clara, California, United States, North America",,,"$650,000",Seed,2,Emergent Ventures,4
